time,speechWorkload,overall
531,0.0,ul
532,0.0,ul
533,0.0,ul
534,0.0,ul
535,0.0,ul
536,0.0,ul
537,0.0,ul
538,0.0,ul
539,0.0,ul
540,0.0,ul
541,0.0,ul
542,0.0,ul
543,0.0,ul
544,0.0,ul
545,0.0,ul
546,0.0,ul
547,0.0,ul
548,0.0,ul
549,0.0,ul
550,0.0,ul
551,0.0,ul
552,0.0,ul
553,0.0,ul
554,0.0,ul
555,0.0,ul
556,0.0,ul
557,0.0,ul
558,0.0,ul
559,0.0,ul
560,0.0,ul
561,0.0,ul
562,0.0,ul
563,0.0,ul
564,0.0,ul
565,0.0,ul
566,0.0,ul
567,0.0,ul
568,0.0,ul
569,0.0,ul
570,0.0,ul
571,0.0,ul
572,0.0,ul
573,0.0,ul
574,0.0,ul
575,0.0,ul
576,0.0,ul
577,0.0,ul
578,0.0,ul
579,0.0,ul
580,0.0,ul
581,0.0,ul
582,0.0,ul
583,0.0,ul
584,0.0,ul
585,0.0,ul
586,0.0,ul
587,0.0,ul
588,0.0,ul
589,0.0,ul
590,0.0,ul
591,0.0,ul
592,0.0,ul
593,0.0,ul
594,0.0,ul
595,0.0,ul
596,0.0,ul
597,0.0,ul
598,0.0,ul
599,0.0,ul
600,2.0,ul
601,2.0,ul
602,2.0,ul
603,2.0,ul
604,2.0,ul
605,2.0,ul
606,2.0,ul
607,2.0,ul
608,2.0,ul
609,2.0,ul
610,2.0,ul
611,2.0,ul
612,2.0,ul
613,2.0,ul
614,2.0,ul
615,2.0,ul
616,2.0,ul
617,2.0,ul
618,2.0,ul
619,2.0,ul
620,2.0,ul
621,2.0,ul
622,2.0,ul
623,2.0,ul
624,2.0,ul
625,2.0,ul
626,2.0,ul
627,2.0,ul
628,2.0,ul
629,2.0,ul
630,2.0,ul
631,2.0,ul
632,2.0,ul
633,2.0,ul
634,2.0,ul
635,2.0,ul
636,2.0,ul
637,2.0,ul
638,2.0,ul
639,2.0,ul
640,2.0,ul
641,2.0,ul
642,2.0,ul
643,2.0,ul
644,2.0,ul
645,2.0,ul
646,2.0,ul
647,2.0,ul
648,2.0,ul
649,2.0,ul
650,2.0,ul
651,2.0,ul
652,2.0,ul
653,2.0,ul
654,2.0,ul
655,2.0,ul
656,2.0,ul
657,2.0,ul
658,2.0,ul
659,2.0,ul
660,0.0,ol
661,0.0,ol
662,0.0,ol
663,0.0,ol
664,0.0,ol
665,0.0,ol
666,0.0,ol
667,0.0,ol
668,0.0,ol
669,0.0,ol
670,0.0,ol
671,0.0,ol
672,0.0,ol
673,0.0,ol
674,0.0,ol
675,0.0,ol
676,0.0,ol
677,0.0,ol
678,0.0,ol
679,0.0,ol
680,0.0,ol
681,0.0,ol
682,0.0,ol
683,0.0,ol
684,0.0,ol
685,0.0,ol
686,0.0,ol
687,0.0,ol
688,0.0,ol
689,0.0,ol
690,0.0,ol
691,0.0,ol
692,0.0,ol
693,0.0,ol
694,0.0,ol
695,0.0,ol
696,4.0,ol
697,4.0,ol
698,4.0,ol
699,4.0,ol
700,4.0,ol
701,4.0,ol
702,4.0,ol
703,4.0,ol
704,0.0,ol
705,0.0,ol
706,0.0,ol
707,0.0,ol
708,0.0,ol
709,0.0,ol
710,0.0,ol
711,0.0,ol
712,0.0,ol
713,0.0,ol
714,0.0,ol
715,0.0,ol
716,4.0,ol
717,4.0,ol
718,4.0,ol
719,4.0,ol
720,4.0,ol
721,4.0,ol
722,4.0,ol
723,0.0,ol
724,0.0,ol
725,0.0,ol
726,0.0,ol
727,0.0,ol
728,0.0,ol
729,0.0,ol
730,0.0,ol
731,0.0,ol
732,0.0,ol
733,0.0,ol
734,0.0,ol
735,0.0,ol
736,0.0,ol
737,0.0,ol
738,0.0,ol
739,0.0,ol
740,0.0,ol
741,0.0,ol
742,0.0,ol
743,0.0,ol
744,0.0,ol
745,0.0,ol
746,0.0,ol
747,0.0,ol
748,0.0,ol
749,0.0,ol
750,0.0,ol
751,0.0,ol
752,0.0,ol
753,0.0,ol
754,0.0,ol
755,0.0,ol
756,4.0,ol
757,4.0,ol
758,4.0,ol
759,4.0,ol
760,4.0,ol
761,4.0,ol
762,0.0,ol
763,0.0,ol
764,0.0,ol
765,0.0,ol
766,0.0,ol
767,0.0,ol
768,0.0,ol
769,0.0,ol
770,0.0,ol
771,0.0,ol
772,0.0,ol
773,0.0,ol
774,4.0,ol
775,4.0,ol
776,4.0,ol
777,4.0,ol
778,4.0,ol
779,4.0,ol
780,4.0,ol
781,4.0,ol
782,4.0,ol
783,0.0,ol
784,0.0,ol
785,0.0,ol
786,0.0,ol
787,0.0,ol
788,0.0,ol
789,0.0,ol
790,0.0,ol
791,0.0,ol
792,0.0,ol
793,0.0,ol
794,0.0,ol
795,0.0,ol
796,0.0,ol
797,0.0,ol
798,0.0,ol
799,0.0,ol
800,0.0,ol
801,0.0,ol
802,0.0,ol
803,0.0,ol
804,0.0,ol
805,0.0,ol
806,4.0,ol
807,4.0,ol
808,4.0,ol
809,4.0,ol
810,4.0,ol
811,4.0,ol
812,4.0,ol
813,4.0,ol
814,0.0,ol
815,0.0,ol
816,0.0,ol
817,0.0,ol
818,0.0,ol
819,0.0,ol
820,0.0,ol
821,0.0,ol
822,0.0,ol
823,0.0,ol
824,0.0,ol
825,0.0,ol
826,0.0,ol
827,0.0,ol
828,0.0,ol
829,4.0,ol
830,4.0,ol
831,4.0,ol
832,4.0,ol
833,4.0,ol
834,4.0,ol
835,4.0,ol
836,4.0,ol
837,4.0,ol
838,4.0,ol
839,0.0,ol
840,0.0,ol
841,0.0,ol
842,0.0,ol
843,0.0,ol
844,0.0,ol
845,0.0,ol
846,0.0,ol
847,0.0,ol
848,0.0,ol
849,0.0,ol
850,0.0,ol
851,0.0,ol
852,0.0,ol
853,0.0,ol
854,0.0,ol
855,0.0,ol
856,0.0,ol
857,0.0,ol
858,0.0,ol
859,0.0,ol
860,0.0,ol
861,0.0,ol
862,0.0,ol
863,0.0,ol
864,0.0,ol
865,0.0,ol
866,0.0,ol
867,0.0,ol
868,0.0,ol
869,0.0,ol
870,0.0,ol
871,4.0,ol
872,4.0,ol
873,4.0,ol
874,4.0,ol
875,4.0,ol
876,4.0,ol
877,4.0,ol
878,4.0,ol
879,4.0,ol
880,4.0,ol
881,4.0,ol
882,4.0,ol
883,0.0,ol
884,0.0,ol
885,0.0,ol
886,0.0,ol
887,0.0,ol
888,0.0,ol
889,0.0,ol
890,0.0,ol
891,0.0,ol
892,0.0,ol
893,0.0,ol
894,0.0,ol
895,0.0,ol
896,0.0,ol
897,0.0,ol
898,0.0,ol
899,0.0,ol
900,0.0,ol
901,0.0,ol
902,0.0,ol
903,0.0,ol
904,0.0,ol
905,0.0,ol
906,4.0,ol
907,4.0,ol
908,4.0,ol
909,4.0,ol
910,4.0,ol
911,0.0,ol
912,0.0,ol
913,0.0,ol
914,0.0,ol
915,0.0,ol
916,0.0,ol
917,0.0,ol
918,0.0,ol
919,0.0,ol
920,0.0,ol
921,0.0,ol
922,0.0,ol
923,0.0,ol
924,0.0,ol
925,0.0,ol
926,0.0,ol
927,0.0,ol
928,0.0,ol
929,0.0,ol
930,2.0,ul
931,2.0,ul
932,2.0,ul
933,2.0,ul
934,2.0,ul
935,2.0,ul
936,2.0,ul
937,2.0,ul
938,2.0,ul
939,2.0,ul
940,2.0,ul
941,2.0,ul
942,2.0,ul
943,2.0,ul
944,2.0,ul
945,2.0,ul
946,2.0,ul
947,2.0,ul
948,2.0,ul
949,2.0,ul
950,2.0,ul
951,2.0,ul
952,2.0,ul
953,2.0,ul
954,2.0,ul
955,2.0,ul
956,2.0,ul
957,2.0,ul
958,2.0,ul
959,2.0,ul
960,2.0,ul
961,2.0,ul
962,2.0,ul
963,2.0,ul
964,2.0,ul
965,2.0,ul
966,2.0,ul
967,2.0,ul
968,2.0,ul
969,2.0,ul
970,0.0,ol
971,0.0,ol
972,0.0,ol
973,4.0,ol
974,4.0,ol
975,4.0,ol
976,4.0,ol
977,4.0,ol
978,4.0,ol
979,4.0,ol
980,4.0,ol
981,4.0,ol
982,4.0,ol
983,0.0,ol
984,0.0,ol
985,0.0,ol
986,0.0,ol
987,0.0,ol
988,0.0,ol
989,0.0,ol
990,0.0,nl
991,0.0,nl
992,0.0,nl
993,0.0,nl
994,0.0,nl
995,0.0,nl
996,0.0,nl
997,0.0,nl
998,0.0,nl
999,0.0,nl
1000,0.0,nl
1001,0.0,nl
1002,0.0,nl
1003,0.0,nl
1004,0.0,nl
1005,0.0,nl
1006,0.0,nl
1007,0.0,nl
1008,0.0,nl
1009,0.0,nl
1010,0.0,nl
1011,0.0,nl
1012,0.0,nl
1013,0.0,nl
1014,0.0,nl
1015,0.0,nl
1016,0.0,nl
1017,0.0,nl
1018,0.0,nl
1019,0.0,nl
1020,0.0,nl
1021,0.0,nl
1022,0.0,nl
1023,0.0,nl
1024,0.0,nl
1025,0.0,nl
1026,0.0,nl
1027,0.0,nl
1028,0.0,nl
1029,0.0,nl
1030,0.0,nl
1031,0.0,nl
1032,0.0,nl
1033,0.0,nl
1034,0.0,nl
1035,0.0,nl
1036,0.0,nl
1037,0.0,nl
1038,0.0,nl
1039,0.0,nl
1040,0.0,nl
1041,4.0,nl
1042,4.0,nl
1043,4.0,nl
1044,4.0,nl
1045,4.0,nl
1046,4.0,nl
1047,0.0,nl
1048,0.0,nl
1049,0.0,nl
1050,0.0,nl
1051,0.0,nl
1052,0.0,nl
1053,0.0,nl
1054,0.0,nl
1055,0.0,nl
1056,0.0,nl
1057,0.0,nl
1058,0.0,nl
1059,0.0,nl
1060,0.0,nl
1061,0.0,nl
1062,0.0,nl
1063,0.0,nl
1064,0.0,nl
1065,0.0,nl
1066,0.0,nl
1067,0.0,nl
1068,0.0,nl
1069,0.0,nl
1070,0.0,nl
1071,0.0,nl
1072,0.0,nl
1073,0.0,nl
1074,0.0,nl
1075,0.0,nl
1076,0.0,nl
1077,0.0,nl
1078,0.0,nl
1079,4.0,nl
1080,4.0,nl
1081,4.0,nl
1082,4.0,nl
1083,4.0,nl
1084,0.0,nl
1085,0.0,nl
1086,0.0,nl
1087,0.0,nl
1088,0.0,nl
1089,0.0,nl
1090,0.0,nl
1091,0.0,nl
1092,0.0,nl
1093,0.0,nl
1094,0.0,nl
1095,0.0,nl
1096,0.0,nl
1097,0.0,nl
1098,0.0,nl
1099,0.0,nl
1100,0.0,nl
1101,4.0,nl
1102,4.0,nl
1103,4.0,nl
1104,4.0,nl
1105,4.0,nl
1106,4.0,nl
1107,4.0,nl
1108,4.0,nl
1109,0.0,nl
1110,0.0,ul
1111,0.0,ul
1112,0.0,ul
1113,0.0,ul
1114,0.0,ul
1115,0.0,ul
1116,0.0,ul
1117,0.0,ul
1118,0.0,ul
1119,0.0,ul
1120,0.0,nl
1121,0.0,nl
1122,0.0,nl
1123,0.0,nl
1124,0.0,nl
1125,0.0,ul
1126,0.0,ul
1127,0.0,ul
1128,0.0,ul
1129,0.0,nl
1130,0.0,nl
1131,0.0,nl
1132,0.0,nl
1133,0.0,nl
1134,0.0,nl
1135,0.0,nl
1136,0.0,nl
1137,0.0,nl
1138,0.0,nl
1139,0.0,ul
1140,0.0,ul
1141,0.0,ul
1142,0.0,nl
1143,0.0,nl
1144,0.0,nl
1145,0.0,nl
1146,0.0,nl
1147,0.0,ul
1148,0.0,ul
1149,0.0,ul
1150,0.0,ul
1151,0.0,ul
1152,0.0,ul
1153,0.0,ul
1154,0.0,ul
1155,0.0,nl
1156,0.0,nl
1157,0.0,nl
1158,0.0,nl
1159,0.0,nl
1160,0.0,nl
1161,0.0,nl
1162,0.0,nl
1163,0.0,nl
1164,0.0,nl
1165,0.0,nl
1166,0.0,nl
1167,0.0,nl
1168,0.0,nl
1169,0.0,nl
1170,0.0,nl
1171,0.0,nl
1172,0.0,nl
1173,0.0,nl
1174,0.0,nl
1175,0.0,nl
1176,0.0,nl
1177,0.0,nl
1178,0.0,nl
1179,0.0,nl
1180,0.0,nl
1181,0.0,nl
1182,0.0,nl
1183,0.0,nl
1184,0.0,nl
1185,0.0,nl
1186,0.0,nl
1187,0.0,nl
1188,4.0,nl
1189,4.0,nl
1190,4.0,nl
1191,4.0,nl
1192,4.0,nl
1193,4.0,ol
1194,4.0,ol
1195,4.0,ol
1196,4.0,ol
1197,4.0,ol
1198,0.0,nl
1199,0.0,nl
1200,0.0,nl
1201,0.0,nl
1202,0.0,nl
1203,0.0,nl
1204,0.0,nl
1205,0.0,nl
1206,0.0,nl
1207,0.0,nl
1208,0.0,nl
1209,0.0,nl
1210,0.0,nl
1211,0.0,nl
1212,0.0,nl
1213,0.0,nl
1214,0.0,nl
1215,0.0,nl
1216,0.0,nl
1217,0.0,nl
1218,0.0,nl
1219,0.0,nl
1220,0.0,nl
1221,0.0,nl
1222,0.0,nl
1223,0.0,nl
1224,0.0,nl
1225,0.0,nl
1226,0.0,nl
1227,0.0,nl
1228,0.0,nl
1229,0.0,nl
1230,0.0,ul
1231,0.0,ul
1232,0.0,ul
1233,0.0,ul
1234,0.0,ul
1235,0.0,nl
1236,0.0,nl
1237,0.0,nl
1238,0.0,nl
1239,0.0,nl
1240,0.0,nl
1241,0.0,nl
1242,0.0,nl
1243,0.0,nl
1244,0.0,nl
1245,0.0,nl
1246,0.0,nl
1247,0.0,nl
1248,0.0,nl
1249,0.0,nl
1250,0.0,nl
1251,0.0,nl
1252,0.0,nl
1253,0.0,nl
1254,0.0,nl
1255,0.0,nl
1256,0.0,nl
1257,0.0,nl
1258,0.0,nl
1259,0.0,nl
1260,2.0,ul
1261,2.0,ul
1262,2.0,ul
1263,2.0,ul
1264,2.0,ul
1265,2.0,ul
1266,2.0,ul
1267,2.0,ul
1268,2.0,ul
1269,2.0,ul
1270,2.0,ul
1271,2.0,ul
1272,2.0,ul
1273,2.0,ul
1274,2.0,ul
1275,2.0,ul
1276,2.0,ul
1277,2.0,ul
1278,2.0,ul
1279,2.0,ul
1280,2.0,ul
1281,2.0,ul
1282,2.0,ul
1283,2.0,ul
1284,2.0,ul
1285,2.0,ul
1286,2.0,ul
1287,2.0,ul
1288,2.0,ul
1289,2.0,ul
1290,2.0,ul
1291,2.0,ul
1292,2.0,ul
1293,2.0,ul
1294,0.0,nl
1295,0.0,nl
1296,0.0,nl
1297,0.0,nl
1298,0.0,nl
1299,0.0,nl
1300,0.0,nl
1301,0.0,nl
1302,0.0,nl
1303,0.0,nl
1304,0.0,nl
1305,0.0,nl
1306,0.0,nl
1307,0.0,nl
1308,0.0,nl
1309,0.0,nl
1310,0.0,ul
1311,0.0,ul
1312,0.0,ul
1313,0.0,ul
1314,0.0,ul
1315,0.0,ul
1316,0.0,ul
1317,0.0,ul
1318,0.0,ul
1319,0.0,ul
1320,0.0,ul
1321,0.0,ul
1322,0.0,ul
1323,0.0,ul
1324,0.0,ul
1325,0.0,ul
1326,0.0,ul
1327,0.0,ul
1328,0.0,ul
1329,0.0,ul
1330,0.0,ul
1331,0.0,ul
1332,0.0,ul
1333,0.0,ul
1334,0.0,ul
1335,0.0,ul
1336,0.0,ul
1337,0.0,ul
1338,0.0,ul
1339,0.0,ul
1340,0.0,ul
1341,0.0,ul
1342,0.0,ul
1343,0.0,ul
1344,0.0,ul
1345,0.0,ul
1346,0.0,ul
1347,0.0,ul
1348,0.0,ul
1349,0.0,ul
1350,0.0,ul
1351,0.0,ul
1352,0.0,ul
1353,0.0,ul
1354,0.0,ul
1355,0.0,ul
1356,0.0,ul
1357,0.0,ul
1358,0.0,ul
1359,0.0,ul
1360,0.0,ul
1361,0.0,ul
1362,0.0,ul
1363,0.0,ul
1364,0.0,ul
1365,0.0,ul
1366,0.0,ul
1367,0.0,ul
1368,0.0,ul
1369,0.0,ul
1370,0.0,ul
1371,0.0,ul
1372,0.0,ul
1373,0.0,ul
1374,0.0,ul
1375,0.0,ul
1376,0.0,ul
1377,0.0,ul
1378,0.0,ul
1379,0.0,ul
1380,0.0,ul
1381,0.0,ul
1382,0.0,ul
1383,0.0,ul
1384,0.0,ul
1385,0.0,ul
1386,0.0,ul
1387,0.0,ul
1388,0.0,ul
1389,0.0,ul
1390,0.0,ul
1391,0.0,ul
1392,0.0,ul
1393,0.0,ul
1394,0.0,ul
1395,0.0,ul
1396,0.0,ul
1397,0.0,ul
1398,0.0,ul
1399,0.0,ul
1400,0.0,ul
1401,0.0,ul
1402,0.0,ul
1403,0.0,ul
1404,0.0,ul
1405,0.0,ul
1406,0.0,ul
1407,0.0,ul
1408,0.0,ul
1409,0.0,ul
1410,0.0,ul
1411,0.0,ul
1412,0.0,ul
1413,0.0,ul
1414,0.0,ul
1415,0.0,ul
1416,0.0,ul
1417,0.0,ul
1418,0.0,ul
1419,0.0,ul
1420,0.0,ul
1421,0.0,ul
1422,0.0,ul
1423,0.0,ul
1424,0.0,ul
1425,0.0,ul
1426,0.0,ul
1427,0.0,ul
1428,0.0,ul
1429,0.0,ul
1430,0.0,ul
1431,0.0,ul
1432,0.0,ul
1433,0.0,ul
1434,0.0,ul
1435,0.0,ul
1436,0.0,ul
1437,0.0,ul
1438,0.0,ul
1439,0.0,ul
1440,0.0,ul
1441,0.0,ul
1442,0.0,ul
1443,0.0,ul
1444,0.0,ul
1445,0.0,ul
1446,0.0,ul
1447,0.0,ul
1448,0.0,ul
1449,0.0,ul
1450,0.0,ul
1451,0.0,ul
1452,0.0,ul
1453,0.0,ul
1454,0.0,ul
1455,0.0,ul
1456,0.0,ul
1457,0.0,ul
1458,0.0,ul
1459,0.0,ul
1460,0.0,ul
1461,0.0,ul
1462,0.0,ul
1463,0.0,ul
1464,0.0,ul
1465,0.0,ul
1466,0.0,ul
1467,0.0,ul
1468,0.0,ul
1469,0.0,ul
1470,0.0,ul
1471,0.0,ul
1472,0.0,ul
1473,0.0,ul
1474,0.0,ul
1475,0.0,ul
1476,0.0,ul
1477,0.0,ul
1478,0.0,ul
1479,0.0,ul
1480,0.0,ul
1481,0.0,ul
1482,0.0,ul
1483,0.0,ul
1484,0.0,ul
1485,0.0,ul
1486,0.0,ul
1487,0.0,ul
1488,0.0,ul
1489,0.0,ul
1490,0.0,ul
1491,0.0,ul
1492,0.0,ul
1493,0.0,ul
1494,0.0,ul
1495,0.0,ul
1496,0.0,ul
